id,name,category,region,batch,projectCode,protectUnits,tags,popularity,experienceValue,intro,detailUrl,manualVector
national-0416,西岭山歌,传统音乐,四川省大邑县,第四批,Ⅱ—158,,传统音乐；故事叙事；地方记忆；声音艺术；现场聆听,73,70,西岭山歌是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为四川省大邑县。,,
national-0417,旬阳民歌,传统音乐,陕西省旬阳县,第四批,Ⅱ—159,,传统音乐；故事叙事；地方记忆；声音艺术；现场聆听,73,70,旬阳民歌是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为陕西省旬阳县。,,
national-0418,撒拉族民歌,传统音乐,青海省循化撒拉族自治县,第四批,Ⅱ—160,,传统音乐；故事叙事；地方记忆；声音艺术；现场聆听,73,70,撒拉族民歌是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为青海省循化撒拉族自治县。,,
national-0419,锡伯族民歌,传统音乐,新疆维吾尔自治区察布查尔锡伯自治县,第四批,Ⅱ—161,,传统音乐；故事叙事；地方记忆；声音艺术；现场聆听,73,70,锡伯族民歌是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为新疆维吾尔自治区察布查尔锡伯自治县。,,
national-0420,凌云壮族七十二巫调音乐,传统音乐,广西壮族自治区凌云县,第四批,Ⅱ—162,,传统音乐；声音艺术；现场聆听；舞台表演；传统审美,73,70,凌云壮族七十二巫调音乐是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为广西壮族自治区凌云县。,,
national-0421,毕摩音乐,传统音乐,四川省美姑县,第四批,Ⅱ—163,,传统音乐；声音艺术；现场聆听,73,70,毕摩音乐是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为四川省美姑县。,,
national-0422,剑川白曲,传统音乐,云南省大理白族自治州,第四批,Ⅱ—164,,传统音乐；舞台表演；传统审美,73,70,剑川白曲是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为云南省大理白族自治州。,,
national-0423,阿斯尔,传统音乐,内蒙古自治区镶黄旗,第四批,Ⅱ—165,,传统音乐,73,70,阿斯尔是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为内蒙古自治区镶黄旗。,,
national-0424,莆仙十音八乐,传统音乐,福建省莆田市涵江区,第四批,Ⅱ—166,,传统音乐；声音艺术；现场聆听,73,70,莆仙十音八乐是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为福建省莆田市涵江区。,,
national-0425,蒙古族汗廷音乐,传统音乐,内蒙古自治区阿鲁科尔沁旗,第四批,Ⅱ—167,,传统音乐；声音艺术；现场聆听,73,70,蒙古族汗廷音乐是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为内蒙古自治区阿鲁科尔沁旗。,,
national-0426,浏阳文庙祭孔音乐,传统音乐,湖南省浏阳市,第四批,Ⅱ—168,,传统音乐；声音艺术；现场聆听；生活传统；民俗节庆,73,70,浏阳文庙祭孔音乐是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为湖南省浏阳市。,,
national-0427,潮尔（蒙古族弓弦乐）,传统音乐,内蒙古自治区通辽市,第四批,Ⅱ—169,,传统音乐；蒙古族弓弦乐；声音艺术；现场聆听,73,70,潮尔（蒙古族弓弦乐）是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为内蒙古自治区通辽市。,,
national-0428,蒙古族托布秀尔音乐,传统音乐,新疆维吾尔自治区博尔塔拉蒙古自治州,第四批,Ⅱ—170,,传统音乐；声音艺术；现场聆听,73,70,蒙古族托布秀尔音乐是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为新疆维吾尔自治区博尔塔拉蒙古自治州。,,
national-0429,赫哲族嫁令阔,传统音乐,黑龙江省双鸭山市饶河县,第五批,Ⅱ—171,,传统音乐,72,70,赫哲族嫁令阔是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为黑龙江省双鸭山市饶河县。,,
national-0430,崇明山歌,传统音乐,上海市崇明区,第五批,Ⅱ—172,,传统音乐；故事叙事；地方记忆；声音艺术；现场聆听,72,70,崇明山歌是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为上海市崇明区。,,
national-0431,南闸民歌,传统音乐,江苏省淮安市淮安区,第五批,Ⅱ—173,,传统音乐；故事叙事；地方记忆；声音艺术；现场聆听,72,70,南闸民歌是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为江苏省淮安市淮安区。,,
national-0432,嘉禾伴嫁歌,传统音乐,湖南省郴州市嘉禾县,第五批,Ⅱ—174,,传统音乐；故事叙事；地方记忆；声音艺术；现场聆听,72,70,嘉禾伴嫁歌是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为湖南省郴州市嘉禾县。,,
national-0433,疍歌,传统音乐,海南省三亚市,第五批,Ⅱ—175,,传统音乐；故事叙事；地方记忆；声音艺术；现场聆听,72,70,疍歌是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为海南省三亚市。,,
national-0434,仡佬族民歌,传统音乐,贵州省铜仁市石阡县,第五批,Ⅱ—176,,传统音乐；故事叙事；地方记忆；声音艺术；现场聆听,72,70,仡佬族民歌是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为贵州省铜仁市石阡县。,,
national-0435,独龙族民歌,传统音乐,云南省怒江傈僳族自治州贡山独龙族怒族自治县,第五批,Ⅱ—177,,传统音乐；故事叙事；地方记忆；声音艺术；现场聆听；现场表演；节庆氛围,72,70,独龙族民歌是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为云南省怒江傈僳族自治州贡山独龙族怒族自治县。,,
national-0436,门巴族萨玛民歌,传统音乐,西藏自治区山南市,第五批,Ⅱ—178,,传统音乐；故事叙事；地方记忆；声音艺术；现场聆听,72,70,门巴族萨玛民歌是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为西藏自治区山南市。,,
national-0437,甘州小调,传统音乐,甘肃省张掖市甘州区,第五批,Ⅱ—179,,传统音乐；舞台表演；传统审美,72,70,甘州小调是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为甘肃省张掖市甘州区。,,
national-0438,阿柔逗曲,传统音乐,青海省海北藏族自治州祁连县,第五批,Ⅱ—180,,传统音乐；舞台表演；传统审美,72,70,阿柔逗曲是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为青海省海北藏族自治州祁连县。,,
national-0439,两当号子,传统音乐,甘肃省陇南市两当县,第五批,Ⅱ—181,,传统音乐,72,70,两当号子是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为甘肃省陇南市两当县。,,
national-0440,鼓吹乐（海龙鼓吹乐）,传统音乐,吉林省通化市梅河口市,第五批,Ⅱ—182,,传统音乐；海龙鼓吹乐；声音艺术；现场聆听；现场表演；节庆氛围,72,70,鼓吹乐（海龙鼓吹乐）是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为吉林省通化市梅河口市。,,
national-0441,鼓吹乐（武家鼓吹乐棚）,传统音乐,黑龙江省大庆市林甸县,第五批,Ⅱ—182,,传统音乐；武家鼓吹乐棚；声音艺术；现场聆听；现场表演；节庆氛围,72,70,鼓吹乐（武家鼓吹乐棚）是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为黑龙江省大庆市林甸县。,,
national-0442,朝鲜族奚琴艺术,传统音乐,吉林省延边朝鲜族自治州延吉市,第五批,Ⅱ—183,,传统音乐；声音艺术；现场聆听,72,70,朝鲜族奚琴艺术是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为吉林省延边朝鲜族自治州延吉市。,,
national-0443,二胡艺术（江南孙氏二胡艺术）,传统音乐,上海市奉贤区,第五批,Ⅱ—184,,传统音乐；江南孙氏二胡艺术,72,70,二胡艺术（江南孙氏二胡艺术）是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为上海市奉贤区。,,
national-0444,俄罗斯族巴扬艺术,传统音乐,新疆维吾尔自治区伊犁哈萨克自治州伊宁市,第五批,Ⅱ—185,,传统音乐,72,70,俄罗斯族巴扬艺术是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为新疆维吾尔自治区伊犁哈萨克自治州伊宁市。,,
national-0445,壮族天琴艺术,传统音乐,广西壮族自治区崇左市,第五批,Ⅱ—186,,传统音乐；声音艺术；现场聆听,72,70,壮族天琴艺术是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为广西壮族自治区崇左市。,,
national-0446,阿数瑟,传统音乐,云南省临沧市镇康县,第五批,Ⅱ—187,,传统音乐,72,70,阿数瑟是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为云南省临沧市镇康县。,,
national-0447,天坛神乐署中和韶乐,传统音乐,北京市东城区,第五批,Ⅱ—188,,传统音乐；声音艺术；现场聆听,72,70,天坛神乐署中和韶乐是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为北京市东城区。,,
national-0448,宣抚司礼仪乐舞,传统音乐,云南省普洱市孟连傣族拉祜族佤族自治县,第五批,Ⅱ—189,,传统音乐；声音艺术；现场聆听；现场表演；节庆氛围,72,70,宣抚司礼仪乐舞是传统音乐类国家级非物质文化遗产代表性项目，申报地区或单位为云南省普洱市孟连傣族拉祜族佤族自治县。,,
national-0449,京西太平鼓,传统舞蹈,北京市门头沟区,第一批,Ⅲ—1,,传统舞蹈；声音艺术；现场聆听；现场表演；节庆氛围,82,86,京西太平鼓是传统舞蹈类国家级非物质文化遗产代表性项目，申报地区或单位为北京市门头沟区。,,
national-0450,京西太平鼓（石景山太平鼓、怪村太平鼓）,传统舞蹈,北京市石景山区、丰台区,第二批扩展项目,Ⅲ—1,,传统舞蹈；石景山太平鼓；怪村太平鼓；声音艺术；现场聆听；现场表演；节庆氛围,78,86,京西太平鼓（石景山太平鼓、怪村太平鼓）是传统舞蹈类国家级非物质文化遗产代表性项目，申报地区或单位为北京市石景山区、丰台区。,,
national-0451,秧歌（昌黎地秧歌、鼓子秧歌、胶州秧歌、海阳大秧歌、陕北秧歌、抚顺地秧歌）,传统舞蹈,河北省昌黎县，山东省商河县、胶州市、海阳市，陕西省绥德县，辽宁省抚顺市,第一批,Ⅲ—2,,传统舞蹈；昌黎地秧歌；鼓子秧歌；胶州秧歌；海阳大秧歌；陕北秧歌；抚顺地秧歌；故事叙事,82,86,秧歌（昌黎地秧歌、鼓子秧歌、胶州秧歌、海阳大秧歌、陕北秧歌、抚顺地秧歌）是传统舞蹈类国家级非物质文化遗产代表性项目，申报地区或单位为河北省昌黎县，山东省商河县、胶州市、海阳市，陕西省绥德县，辽宁省抚顺市。,,
